Possessive,Chris Brown Featuring Lil Wayne & BLEU,,"rnb,hip-hop,chrisbrown,rap,hiphop,pop,r&b,dance,soul",Chris+Brown/_/Possessive+(featuring+Lil+Wayne+&+BLEU)
Larger Than Life,Backstreet Boys,3:56,"pop,90s,dance,boybands",Backstreet+Boys/_/Larger+Than+Life
Ric Flair Drip,Offset & Metro Boomin,,"trap,southernhiphop,hyphy,ratchetmusic",Offset/_/Ric+Flair+Drip+(with+Metro+Boomin)
Rockin' In The Same Old Boat,Bobby Bland,3:31,"blues,soul,rhythmandblues,jazz",Bobby+%22Blue%22+Bland/_/Rockin+in+the+same+old+boat
Another Day/Oh Woman Oh Why,Paul McCartney,,"classicrock,rock,70s,pop,poprock,british,britishpop,uk","Paul+&+Linda+McCartney/_/Another+Day+%2F+Oh+Woman,+Oh+Why%3F"
(Here They Come) From All Over The World,Jan & Dean,2:44,"surf,60s,surfrock,oldies,rockandroll",Jan+&+Dean/_/(Here+They+Come)+From+All+Over+The+World
Somebody's Out There,Triumph,4:06,"classicrock,hardrock",Triumph/_/Somebody%27s+Out+There
Tucker's Town,Hootie & The Blowfish,4:23,"alternativerock,rock,rockfolk,america",Hootie+&+The+Blowfish/_/Tucker%27s+Town
"Freddie's Dead (Theme From ""Superfly"")",Curtis Mayfield,3:17,"soul,funk,70s,soundtrack",Curtis+Mayfield/_/Freddie%27s+Dead+(Theme+From+%22Superfly%22)
Misfit,Curiosity Killed The Cat,4:01,"80s,endiowe",Curiosity+Killed+the+Cat/_/Misfit
Perfect,Ed Sheeran,4:23,"pop,ballad,british",Ed+Sheeran/_/Perfect
Mama Didn't Lie,Jan Bradley,2:00,"soul,femalevocalists,northernsoul,60s",Jan+Bradley/_/Mama+Didn%27t+Lie
What A Woman In Love Won't Do,Sandy Posey,2:13,"60s,country,oldies",Sandy+Posey/_/What+a+Woman+in+Love+Won%27t+Do
Breakaway,Kelly Clarkson,3:57,"pop,kellyclarkson,femalevocalists,poprock",Kelly+Clarkson/_/Breakaway
Somethin' Stupid,Nancy Sinatra & Frank Sinatra,,"jazz,swing,oldies,vocaljazz",Frank+Sinatra/_/Somethin+Stupid+(with+Nancy+Sinatra)
I Got A Wife,The Mark IV,2:00,"rockabilly,rockandroll,all,lesserknownyetstreamableartists",The+Mark+IV/_/I+Got+a+Wife
Bridge Over Troubled Water,Glee Cast,4:14,"cover,television,seasontwo",Glee+Cast/_/Bridge+over+Troubled+Water
Apes**t,The Carters,Invalid Information,Invalid Information,Invalid Information
98.6,Keith,3:14,"60s,oldies,sunshinepop",Keith/_/98.6
Brand New Key,Melanie,2:18,"folk,femalevocalists,70s,melanie",Melanie/_/Brand+New+Key
Come Back Silly Girl,The Lettermen,2:15,"oldies,60s,pop,easylistening",The+Lettermen/_/Come+Back+Silly+Girl
Hey Girl Don't Bother Me,The Tams,2:26,"northernsoul,soul",The+Tams/_/Hey+Girl+Don%27t+Bother+Me
Cruel Summer,Taylor Swift,4:33,"synthpop,electropop,pop,industrialpop,synthwave",Taylor+Swift/_/Cruel+Summer
Perfect Combination,Stacy Lattisaw & Johnny Gill,4:09,"soul,pop,femalevocalists,rnb,lovesongs,malevocalists,duets",Stacy+Lattisaw/_/Perfect+Combination
5 Miles To Empty,Brownstone,3:45,"rnb,soul,5milestoempty,femalevocalists",Brownstone/_/5+Miles+To+Empty
Ain't Gonna Lie,Keith,3:02,"60s,baroquepop,1964,keener13",Keith/_/Ain%27t+Gonna+Lie
Let It Ride,Bachman-Turner Overdrive,3:54,"classicrock,70s,rock,hardrock",Bachman-Turner+Overdrive/_/Let+It+Ride
My Elusive Dreams,David Houston & Tammy Wynette,2:49,"country,classiccountry,oldies",David+Houston/_/My+Elusive+Dreams
Right On The Tip Of My Tongue,Brenda & The Tabulations,,7soul,Brenda+&+The+Tabulations/_/Right+On+The+Tip+Of+My+Tongue
Cry,Godley & Creme,3:57,"80s,pop,10of10stars,british,artrock",Godley+&+Creme/_/Cry
Georgia On My Mind,The Righteous Brothers,2:39,"soul,60s,covers,pop,malevocalists",The+Righteous+Brothers/_/Georgia+On+My+Mind
Emotionless,Drake,5:02,"hip-hop,rap,drake,canadian",Drake/_/Emotionless
Runnin' With The Devil,Van Halen,3:32,"hardrock,classicrock,rock,heavymetal,80s",Van+Halen/_/Runnin+With+The+Devil
I'll Always Love My Mama (Part I),The Intruders,,"soul,phillysoul,70s,theintruders",The+Intruders/_/I%27ll+Always+Love+My+Mama+-+Part+I
"Jailer, Bring Me Water",Trini Lopez,2:18,"60s,pop,1964","Trini+Lopez/_/Jailer,+Bring+Me+Water"
Say,John Mayer,5:18,"acoustic,pop,johnmayer,singer-songwriter,soundtrack",John+Mayer/_/Say
Young Love,Air Supply,3:48,"80s,love",Air+Supply/_/Young+Love
Blind Man,Bobby Bland,3:30,"blues,jazz",Bobby+%22Blue%22+Bland/_/Blind+Man
The Men All Pause,Klymaxx,4:14,"disco,rock,funk,soul",Klymaxx/_/The+Men+All+Pause
Crawling In The Dark,Hoobastank,2:56,"rock,alternativerock,alternative,hoobastank,punk",Hoobastank/_/Crawling+in+the+Dark
Recovery,Fontella Bass,2:30,7soul,Fontella+Bass/_/Recovery
King Kong - Pt. I,The Jimmy Castor Bunch,3:17,"funk,soul,70s,jazz",The+Jimmy+Castor+Bunch/_/King+Kong+-+Pt.+I
Black Swan,BTS,3:18,"bts,kpop,emohiphop",BTS/_/Black+Swan
Soothe Me,Sims Twins,,soul,The+Simms+Twins/_/Soothe+Me
Love Kills,Freddie Mercury,4:29,"rock,freddiemercury,classicrock,80s,queen",Freddie+Mercury/_/Love+Kills
Red And Blue,The Dave Clark Five,2:30,"60s,beat",The+Dave+Clark+Five/_/Red+and+blue
Westbound #9,The Flaming Ember,2:13,"punkrock,rock,punk,alternativerock",Green+Day/_/Westbound+Sign
abcdefu,GAYLE,2:48,"poprock,poppunk,pop,rock",GAYLE/_/abcdefu
Ballad Of Two Brothers,Autry Inman,,propagandashit,Autry+Inman/_/Ballad+of+Two+Brothers
This Is How We Do,Katy Perry,3:23,"pop,dance,catchy,maxmartin",Katy+Perry/_/This+Is+How+We+Do
The Unforgiven,Metallica,6:27,"metal,heavymetal,thrashmetal,metallica,rock",Metallica/_/The+Unforgiven
Give Us Your Blessing,Ray Peterson,2:51,"rockandroll,60s,oldies,pop",Ray+Peterson/_/Give+Us+Your+Blessing
Chorus,Erasure,4:30,"pop,synthpop,newwave,80s,electronic",Erasure/_/Chorus
My Special Angel,The Vogues,3:04,"60s,oldies",The+Vogues/_/My+Special+Angel
Sunday Morning Coming Down,Johnny Cash,4:08,"country,johnnycash,classiccountry,folk",Johnny+Cash/_/Sunday+Morning+Coming+Down
Empty Walls,Serj Tankian,3:49,"alternativemetal,metal,rock,alternative,serjtankian",Serj+Tankian/_/Empty+Walls
Good Love,City Girls & Usher,3:52,"rap,hip-hop,femalerap,hiphop",City+Girls/_/Good+Love+(feat.+Usher)
People World,Jim & Jean,3:22,"country,americana",Jim+Lauderdale/_/Like+People+From+Another+World
Invisible String,Taylor Swift,4:13,"folk,country,indie,overrated",Taylor+Swift/_/invisible+string
All I Need,The Temptations,3:09,7soul,The+Temptations/_/All+I+Need
Let's Get It On,Shabba Ranks,5:18,"romanticfantastic,loversrock",Shabba+Ranks/_/Let%27s+Get+It+On
Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,,"skiffle,all,schellack-schatz",Lonnie+Donegan+&+His+Skiffle+Group/_/Does+Your+Chewing+Gum+Lose+it%27s+Flavor+(On+The+Bedpost+Over+Night)
Takin' It Easy,Seals & Crofts,,"softrock,70s,classicrock,folk,rock",Seals+&+Crofts/_/01+Takin+It+Easy
Blue Suede Shoes,Johnny Rivers,,"classicrock,pop,rocknroll",Johnny+Rivers/_/Blue+Suede+Shoes
Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,3:49,country,David+Lee+Murphy/_/Everything%27s+Gonna+Be+Alright
Call Me Irresponsible,Jack Jones,3:11,"jazz,callmeirrisposiblejackjones",Jack+Jones/_/Call+Me+Irresponsible
Come Tomorrow,Manfred Mann,3:15,"60s,oldies,1965",Manfred+Mann/_/Come+Tomorrow
4 Your Eyez Only,J. Cole,8:50,"-1001740215468,rap,hip-hop,jcole",J.+Cole/_/4+Your+Eyez+Only
Used To Be Young,Miley Cyrus,3:11,"pop,2023,femalevocalists,piano",Miley+Cyrus/_/Used+to+Be+Young
Dream Weaver,Gary Wright,4:16,"classicrock,softrock,70s,rock,pop,easylistening",Gary+Wright/_/Dream+Weaver
Promises,Calvin Harris & Sam Smith,3:34,"dance,house,hip-hop",Calvin+Harris/_/Promises+(with+Sam+Smith)
Daisies,Katy Perry,2:54,"pop,2020,katyperry",Katy+Perry/_/Daisies
Lush Life,Zara Larsson,3:21,"pop,electropop,swedish,zaralarsson",Zara+Larsson/_/Lush+Life
The Worst,Jhene Aiko,6:02,"rnb,soul",Jhen%C3%A9+Aiko/_/The+Worst
Smooth,Florida Georgia Line,2:50,"country,countryrock",Florida+Georgia+Line/_/Smooth
Sing High - Sing Low,Anne Murray,2:44,country,"Anne+Murray/_/Sing+High,+Sing+Low"
Money Don't Matter 2 Night,Prince And The N.P.G.,4:48,"soul,rock,funk,pop",Prince+and+the+New+Power+Generation/_/Money+Don%27t+Matter+2+Night
Follow Me,Mary Travers,2:36,folk,Mary+Travers/_/Follow+Me
What Hurts The Most,Rascal Flatts,3:34,"country,rascalflatts,sad,countrypop",Rascal+Flatts/_/What+Hurts+the+Most
Super Bass,Nicki Minaj,3:21,"nickiminaj,pop,hiphop,rnb,hip-hop,femalevocalists,whyonearthisthisjustabonustrack",Nicki+Minaj/_/Super+Bass
(Dance With The) Guitar Man,Duane Eddy and the Rebelettes,,"ed-hits,edhits,myhits",Duane+Eddy+&+The+Rebelettes/_/(Dance+With+The)+Guitar+Man
Ecstasy,Ohio Players,1:17,"funk,1973,ohioplayers,drjazzmrfunkmusic",Ohio+Players/_/Ecstasy
I Don't Love You Anymore,Teddy Pendergrass,4:03,"soul,phillysoul,teddypendergrass,1977",Teddy+Pendergrass/_/I+Don%27t+Love+You+Anymore
Ditty,Paperboy,,"90s,hip-hop,rap,1992",Paperboy/_/Ditty
OKRA,"Tyler, The Creator",2:31,"rap,hiphop,hip-hop,tylerthecreator","Tyler,+the+Creator/_/OKRA"
Can We Still Be Friends,Todd Rundgren,3:37,"classicrock,melancholy,downtempo,soundtrack",Todd+Rundgren/_/Can+We+Still+Be+Friends%3F
I'm That Girl,Beyonce,,"experimental,progressive,rnb,alternativernb",Beyonc%C3%A9/_/I%27M+THAT+GIRL
Seeing Green,"Nicki Minaj, Drake & Lil Wayne",5:39,"trap,boombap,chipmunksoul,poprap",Nicki+Minaj/_/Seeing+Green+(with+Drake+&+Lil+Wayne)
Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,3:29,folk,Gene+Cotton/_/Like+a+Sunday+in+Salem+(The+Amos+&+Andy+Song)
I Wish It Would Rain Down,Phil Collins,4:57,"pop,80s,rock,softrock,philcollins",Phil+Collins/_/I+Wish+It+Would+Rain+Down
At Your Best (You Are Love),Aaliyah,4:51,"soul,rnb,cover,pretty,lovesong,ballad,evening",Aaliyah/_/At+Your+Best+(You+Are+Love)
My Favorite Mistake,Sheryl Crow,4:05,"femalevocalists,rock,90s,pop,singer-songwriter",Sheryl+Crow/_/My+Favorite+Mistake
My Boomerang Won't Come Back,Charlie Drake,3:47,"novelty,funny,comedy,wtf",Charlie+Drake/_/My+Boomerang+Won%27t+Come+Back
Breathe,Yeat,2:51,"industrialhiphop,rap,ebm,electroclash,trap,electro-industrial,miamibass",Yeat/_/Breathe
We Can't Hide It Anymore,Larry Santos,3:46,"soul,70's,notstreamable",Larry+Santos/_/We+Can%27t+Hide+It+Anymore
Jet Airliner,The Steve Miller Band,4:25,"classicrock,rock,70s,stevemillerband",Steve+Miller+Band/_/Jet+Airliner
Tell Me (What's Goin' On),Smilez & Southstar,4:10,hip-hop,Smilez+&+Southstar/_/tell+me+(what%27s+goin+on)
Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",3:27,"reggaeton,latin,alternativernb",Tainy/_/Lo+Siento+BB:%2F+(with+Bad+Bunny+&+Julieta+Venegas)
I Don't Care,Ed Sheeran & Justin Bieber,3:39,"pop,2010s,2019",Ed+Sheeran/_/I+Don%27t+Care+(with+Justin+Bieber)
Get Right Witcha,Migos,,"rap,experimental,trap,jpegmafia",Migos/_/Get+Right+Witcha
Never Gonna Give You Up,Rick Astley,3:33,"80s,pop,brutaldeathmetal,rickroll,rickrolled,kwela",Rick+Astley/_/Never+Gonna+Give+You+Up
"I Heard A Rumour (From ""Disorderlies"")",Bananarama,,"80s,pop,femalevocalists,newwave,dance,british,bananarama",Bananarama/_/I+Heard+a+Rumour+%5Bfrom+the+film+%22Disorderlies%22%5D
Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,,"drill,rap,hip-hop,trap,chicago,hiphop,gbe",Lil+Durk/_/Finesse+Out+The+Gang+Way+(featuring+Lil+Baby)
Eve,Jim Capaldi,3:33,pop,Jim+Capaldi/_/Eve
Shake Ya Ass,Mystikal,3:24,"mystikal,rap,shakeyaass,hip-hop,hiphop",Mystikal/_/Shake+Ya+Ass
What Would Happen,Meredith Brooks,4:06,"femalevocalists,90s,pop,meredithbrooks,rock",Meredith+Brooks/_/What+Would+Happen
Avenging Annie,Andy Pratt,5:08,"annie,rock,women'snames,malevocals",Andy+Pratt/_/Avenging+Annie
Halo,Beyonce,4:22,"pop,rnb,beyonce,femalevocalists,soul",Beyonc%C3%A9/_/Halo
Get Down On It,Kool & The Gang,2:10,"funk,disco,80s,dance,soul",Kool+&+the+Gang/_/Get+Down+On+It
Used To Love You,Gwen Stefani,3:44,"2015,pop,2010s",Gwen+Stefani/_/Used+to+Love+You
Scandalous,Mis-Teeq,3:59,"pop,soul,rnb",Mis-Teeq/_/Scandalous+-+U.S.+Radio+Edit
Fragil,Yahritza y Su Esencia x Grupo Frontera,Invalid Information,Invalid Information,Invalid Information
Dusk Till Dawn,Zayn Featuring Sia,3:58,,ZAYN+featuring+Sia/_/Dusk+Till+Dawn
Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,,"rnb,femalevocalists,hip-hop,hiphop",Nivea/_/Don%27t+Mess+With+My+Man+featuring+Brian+and+Brandon+Casey+of+Jagged+Edge+-+Version+1+Main+(Clean)
I'll Be There,Kenny Loggins,,"80s,pop,falsetto,aor,princy,westcoast,prince",Kenny+Loggins/_/I%27ll+Be+There
Petticoat White (Summer Sky Blue),Bobby Vinton,2:22,"oldies,60s,pop,easylistening,malevocalists",Bobby+Vinton/_/Petticoat+White+(Summer+Sky+Blue)
Let Me In,Derringer,3:14,"guitar,rock-baladas-rock",Rick+Derringer/_/Let+Me+In
The Keeper Of The Stars,Tracy Byrd,4:07,"country,tracybyrd,love",Tracy+Byrd/_/The+Keeper+of+the+Stars
Daddy's Home,Shep And The Limelites,2:44,"doowop,oldies,50s",Shep+&+The+Limelites/_/Daddy%27s+Home
Firework,Glee Cast,3:47,"glee,soundtrack,cover,pop",Glee+Cast/_/Firework
Growin' Up,Dan Hill,Invalid Information,Invalid Information,Invalid Information
More Than I Can Say,Bobby Vee,2:25,"oldies,60s,bobbyvee",Bobby+Vee/_/More+Than+I+Can+Say
Close Your Eyes,Peaches & Herb,2:36,"oldschoolsoul,oldies,oldschoolslowjams",Peaches+&+Herb/_/Close+Your+Eyes
Addicted,Saving Abel,3:42,"rock,alternativerock,savingabel,addicted,hardrock",Saving+Abel/_/Addicted
Rich Shit,YoungBoy Never Broke Again,,"trap,rap,louisiana,hip-hop,hiphop,gangstarap",YoungBoy+Never+Broke+Again/_/Rich+Shit
Imitation Of Life,R.E.M.,3:58,"rock,alternativerock,alternative,rem,pop",R.E.M./_/Imitation+of+Life
Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,3:50,"pop,80s,easylistening,soundtrack",Mike+Reno+&+Ann+Wilson/_/Almost+Paradise...Love+Theme+From+Footloose
Creep,TLC,4:27,"rnb,90s,hip-hop,femalevocalists,pop,tlc",TLC/_/Creep
Left & Right,D'Angelo Featuring Method Man And Redman,2:34,"pop,jungkook,2022,duet",Charlie+Puth/_/Left+and+Right+(feat.+Jung+Kook+of+BTS)
Hear The Bells,The Tokens,1:57,"oldies,60s,pop,doowop,50s",The+Tokens/_/Hear+The+Bells+(Ringing+Bells)
Stumblin' In,Suzi Quatro & Chris Norman,,"70s,pop,classicrock,oldies",Chris+Norman+&+Suzi+Quatro/_/Stumblin+in
Get Ready,The Temptations,2:33,"7soul,soul,motown",The+Temptations/_/Get+Ready
Touch It,Busta Rhymes,3:32,"rap,bustarhymes,hip-hop,touchit,hiphop",Busta+Rhymes/_/Touch+It
Hurt So Bad,Little Anthony And The Imperials,2:15,"oldies,60s",Little+Anthony+&+the+Imperials/_/Hurt+So+Bad
Before My Heart Finds Out,Gene Cotton,2:33,folk,Gene+Cotton/_/Before+My+Heart+Finds+Out
Chain Gang Medley,Jim Croce,4:30,"folkrock,folk,70s,singer-songwriter",Jim+Croce/_/Chain+Gang+Medley
Nothin' But A Good Time,Poison,3:44,"hairmetal,rock,hardrock,80s,poison",Poison/_/Nothin%27+But+A+Good+Time
Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,2:46,"punkrock,punk,rock,alternativerock,alternative",The+Offspring/_/Why+Don%27t+You+Get+a+Job
Get Up,Ciara Featuring Chamillionaire,,"rnb,pop,hip-hop,femalevocalists,dance",Ciara/_/Get+Up+featuring+Chamillionaire
Coming Up (Live At Glasgow),Paul McCartney And Wings,3:50,"classicrock,rock,70s,british,pop",Paul+McCartney+&+Wings/_/Coming+Up+(Live+At+Glasgow)
Mona Lisa,Conway Twitty,2:26,"country,oldies,malevocalists,1959",Conway+Twitty/_/Mona+Lisa
Peaceful,Helen Reddy,2:50,"70s,pop,femalevocalists,softpop",Helen+Reddy/_/Peaceful
These Boots Are Made For Walkin',Jessica Simpson,3:41,"pop,femalevocalists,dance,jessicasimpson",Jessica+Simpson/_/These+Boots+Are+Made+for+Walkin
What Now,Rihanna,4:00,"pop,ballad,bestof2012,strong",Rihanna/_/What+Now
Darlin' Danielle Don't,Henry Lee Summer,,"homecollection,classicrock,aor",Henry+Lee+Summer/_/Darlin+Danielle+Don%27t
Waiting For You,Seal,3:42,"pop,soul",Seal/_/Waiting+for+You
Out Of Work,Gary U.S. Bonds,2:56,"rock,classicrock",Gary+%22U.S.%22+Bonds/_/Out+of+Work
I'm In Love,Aretha Franklin,2:51,"soul,femalevocalists,arethafranklin",Aretha+Franklin/_/I%27m+in+Love
The Morning Side Of The Mountain,Tommy Edwards,2:38,"oldies,marieosmondalsodidthis",Tommy+Edwards/_/The+Morning+Side+of+the+Mountain
You Mean Everything To Me,The Fleetwoods,2:32,"oldies,60s,feelings",The+Fleetwoods/_/You+Mean+Everything+to+Me
Bug A Boo,Destiny's Child,3:31,"remix,rnb,femalevocalists,bass",Destiny%27s+Child/_/Bug+A+Boo+(H-town+Screwed+Mix)
One Call Away,Chingy Featuring J. Weav,,"hip-hop,rap,dirtysouth,hiphop,rnb",Chingy/_/One+Call+Away+(Featuring+J%2FWeav)
Karate-Boo-Ga-Loo,Jerryo,2:40,,The+Funk+Brothers+with+Jerryo/_/Karate+Boo-Ga-Loo
Just Ain't No Love,Barbara Acklin,2:48,7soul,Barbara+Acklin/_/Just+Ain%27t+No+Love
I Can't Make You Love Me,Bonnie Raitt,5:32,"femalevocalists,blues,90s,bonnieraitt",Bonnie+Raitt/_/I+Can%27t+Make+You+Love+Me
If I Say Yes,Five Star,,"pop,80s,dance,club",Five+Star/_/If+I+Say+Yes
It Happened Today,The Skyliners,1:48,"doowop,feelings,40s-50s,dance",The+Skyliners/_/It+Happened+Today
Burn Rubber (Why You Wanna Hurt Me),The Gap Band,3:51,"funk,soul,dance,disco",The+Gap+Band/_/Burn+Rubber+On+Me+(Why+You+Wanna+Hurt+Me)
What About Me,Anne Murray,3:16,"70s,1973,pop,folk",Anne+Murray/_/What+About+Me
Supastars,Migos,4:50,"trap,rap,hip-hop,hiphop",Migos/_/Supastars
Sandy,Ronny And The Daytonas,,"surf,classicrock,60s,rock",Ronny+&+The+Daytonas/_/Sandy
Pillow Talk,Sylvia (r&b),4:06,soul,Sylvia+Robinson/_/Pillow+Talk
A Lover's Question,Loggins & Messina,3:19,doowop,Loggins+&+Messina/_/A+Lover%27s+Question
Kiss Them For Me,Siouxsie & The Banshees,4:37,"newwave,post-punk,80s,alternative,femalevocalists,90s",Siouxsie+and+the+Banshees/_/Kiss+Them+for+Me
For Love,Pousette-Dart Band,,westcoast,Pousette-Dart+Band/_/For+Love
Up On The Roof,The Drifters,2:39,"oldies,60s,soul,rhythmandblues,doowop",The+Drifters/_/Up+On+The+Roof
There's A Place,The Beatles,1:53,"classicrock,60s,rock,pop,british,thebeatles,1963",The+Beatles/_/There%27s+a+Place
Hot Fun In The Summertime,Dayton,5:13,"80s,summer,disco,femalevocalists,1982,malevocalists",Dayton/_/Hot+Fun+In+The+Summertime
No Air,Jordin Sparks Duet With Chris Brown,,"pop,femalevocalists,duet,jordinsparks",Jordin+Sparks/_/No+Air+(duet+with+Chris+Brown)
Three Nights A Week,Fats Domino,1:45,"rhythmandblues,doowop,walrus",Fats+Domino/_/Three+Nights+a+Week
Many Rivers To Cross,Annie Lennox,3:25,"covers,cover",Annie+Lennox/_/Many+Rivers+to+Cross
Der Kommissar,After The Fire,4:06,"80s,newwave,pop,cover",After+the+Fire/_/Der+Kommissar
Sneaky Snake,Tom T. Hall,1:57,classiccountry,Tom+T.+Hall/_/Sneaky+Snake
Drunk Girl,Chris Janson,3:27,"country,ballad,greatsong,drunkgirl,2010s,2018,lovethissong!!!",Chris+Janson/_/Drunk+Girl
Junk Food Junkie,Larry Groce,3:05,"comedy,funny,doctordemento,drdemento",Larry+Groce/_/Junk+Food+Junkie
...Baby One More Time,Britney Spears,3:30,"pop,90s,britneyspears,dance,femalevocalists",Britney+Spears/_/...Baby+One+More+Time
Temptation,Future,2:47,"introspective,melancholy,taykeith,pain",Future/_/Temptation
Memory,Barbra Streisand,3:52,"femalevocalists,barbrastreisand,musical,80s,easylistening,melancholy,ballad",Barbra+Streisand/_/Memory
Free Promo,Moneybagg Yo Featuring Polo G & Lil Durk,,"rap,hip-hop,trap,hiphop,memphis",Moneybagg+Yo/_/Free+Promo+(featuring+Polo+G+&+Lil+Durk)
"Summertime, Summertime",Nocera,3:15,"freestyle,classicfreestyle","Nocera/_/Summertime,+Summertime"
Woman To Woman,Jewell,5:19,"rnb,classic,r&b,femalevocals,realtalk,murderwasthecase,womentowoman",Jewell/_/Woman+To+Woman
The Lesson,Vikki Carr,2:31,usaadultcontemporarynumberonehit,Vikki+Carr/_/The+Lesson
I Belong To You,Love Unlimited,5:04,"femalevocalists,oldies,soul",Love+Unlimited/_/I+Belong+To+You
What Cha' Gonna Do For Me,Chaka Khan,3:52,"soul,funk,femalevocalists,80s,rnb",Chaka+Khan/_/What+Cha+Gonna+Do+For+Me
whoa (mind in awe),XXXTENTACION,2:37,"rap,love",XXXTENTACION/_/Whoa+(mind+in+awe)
No Myth,Michael Penn,4:12,"80s,pop,singer-songwriter,rock",Michael+Penn/_/No+Myth
Talkin' Bout A Revolution,Tracy Chapman,,"femalevocalists,folk,singer-songwriter,soul,acoustic",Tracy+Chapman/_/Talkin+bout+a+revolution
Sexy MF,Prince And The N.P.G.,5:26,"funk,pop,soul,rock,prince",Prince+and+the+New+Power+Generation/_/Sexy+MF
Sweet Lady,Tyrese,4:51,"sweetlady-tyrese,slowjams,rnb,tyrese,sweetlady",Tyrese/_/Sweet+Lady
Country Again,Thomas Rhett,3:41,"country,2021,2020s",Thomas+Rhett/_/Country+Again
It's All Right,The Impressions,2:58,"soul,60s,rhythmandblues,goodmood",The+Impressions/_/It%27s+All+Right
No Doubt About It,Neal McCoy,3:47,country,Neal+McCoy/_/No+Doubt+About+It
Love Remains The Same,Gavin Rossdale,4:11,"rock,alternativerock,alternative,love,pop",Gavin+Rossdale/_/Love+Remains+The+Same
Backwater,Meat Puppets,3:40,"grunge,90s,alternativerock,alternative,rock",Meat+Puppets/_/Backwater
Soul Sista,Bilal,3:17,"neo-soul,soul",Bilal/_/Soul+Sista
Timeless (Taylor's Version) (From The Vault),Taylor Swift,5:21,"country,pop,femalevocalists,singer-songwriter,acoustic",Taylor+Swift/_/Timeless+(Taylor%27s+Version)+(From+The+Vault)
Blackstar,David Bowie,9:57,"jazz,experimental,artrock,rock",David+Bowie/_/Blackstar
Come On,Tommy Roe,2:01,"oldies,60s",Tommy+Roe/_/Come+On
Shot Of Poison,Lita Ford,3:32,"hardrock,80s,femalevocalists,hairmetal",Lita+Ford/_/Shot+of+Poison
Summer Dreams,The McGuire Sisters,2:57,oldies,The+McGuire+Sisters/_/Summer+Dreams
Sleeping With A Friend,Neon Trees,3:46,"alternative,pop,poprock,10s,2014,2014single",Neon+Trees/_/Sleeping+With+A+Friend
Fat Bottomed Girls,Glee Cast,4:12,"cover,pop,american,00s",Glee+Cast/_/Fat+Bottomed+Girls
(I've Had) The Time Of My Life,Glee Cast,4:37,"cover,glee",Glee+Cast/_/(I%27ve+Had)+The+Time+of+My+Life
Dude,Beenie Man Featuring Ms. Thing,,"dancehall,reggae,ragga,jamaica",Beenie+Man/_/Dude+(Featuring+Ms.+Thing)
Remember What I Told You To Forget/My Ship,Tavares,Invalid Information,Invalid Information,Invalid Information
Have You Never Been Mellow,Olivia Newton-John,3:30,"70s,femalevocalists,pop",Olivia+Newton-John/_/Have+You+Never+Been+Mellow
Please Me,Cardi B & Bruno Mars,3:20,"hiphop,soul,hip-hop,rap,rnb,zion,anal,hip-hopinfluences,fsharpminor,songsabouthim",Cardi+B/_/Please+Me
I Drove All Night,Cyndi Lauper,4:10,"80s,pop,femalevocalists,rock,cyndilauper",Cyndi+Lauper/_/I+Drove+All+Night
Tears,John Waite,3:40,"80s,rock,1984,80smoviesoundtrack,superrockkyoi,earlymtv",John+Waite/_/Tears
Girlfriend,Bow Wow & Omarion,4:45,"rnb,hip-hop,bowwow,omarion",Bow+Wow+&+Omarion/_/Girlfriend
